Email Text,Label
"mid - year 2000 performance feedback note : you will receive this message each time you are selected as a reviewer . you have been selected to participate in the mid - year 2000 performance management process by providing meaningful feedback on specific employee ( s ) that have been identified for you . your feedback plays an important role in the performance management process , and your participation is very critical to the success of enron ' s performance management goals . please provide feedback on the employee ( s ) listed below by accessing the performance management system ( pep ) and completing an online feedback form as described in the "" performance management quick reference guide "" . you may begin your feedback input immediately . please have all feedback forms completed by the date noted below . if you have any questions regarding pep or your responsibility in the process , please call the pep help desk at the following numbers : in the u . s . : 1 - 713 - 853 - 4777 , option 4 in europe : 44 - 207 - 783 - 4040 , option 4 in canada : 1 - 403 - 974 - 6724 ( canada employees only ) or e - mail your questions to : perfmgmt @ enron . com thank you for your participation in this important process . the following list of employees is a cumulative list of all feedback requests , by operating company , that have an "" open "" feedback status . an employee ' s name will no longer appear once you have completed the feedback form and select the "" submit "" button in pep . review group : enron feedback due date : jun 16 , 2000 employee name supervisor name date selected - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - beck , sally david w delainey may 25 , 2000 chun , inja y . beth s perlman may 19 , 2000 cousino , lisa b . stephen p schwarz may 30 , 2000 earnest , scott avtansini nath may 26 , 2000 hope , george j shelly l jones may 23 , 2000 lauer , richard p donna lowry may 22 , 2000 melodick , kimberly a cindy l skinner may 15 , 2000 murphy , theodore r richard b buy jun 06 , 2000 pleus , scott f tod a lindholm may 31 , 2000 roberts , celeste c charlene r jackson may 22 , 2000 solmonson , mary c sally beck may 18 , 2000 sweeney , kevin g avtansini nath may 30 , 2000 villarreal , norma e cindy l skinner may 15 , 2000",0
"jerald surface interview , july 6 th , 2001 jerald surface will be in portland ( from houston ) to interview for a position in real time . i will provide a copy of his resume to his interviews for review . see below for interview schedule and location : jerald surface , cascade conference room , thursday , july 5 th , 2001 11 : 30 am - chris mallory 12 : 15 pm - greg wolfe 1 : 00 pm - stewart rosman 1 : 45 pm - amy fitzpatrick jerald surface , mt . rainier conference room , friday , july 6 th , 2001 9 : 15 am - bill williams iii 10 : 00 am - ryan slinger each interview has been schedule for 45 minutes . please let me know if you have any questions . thanks , grace x 8321",0
"final details for energy course hi , just wanted to let you know some final details about the course : course titles : "" energy derivatives : pricing and risk management "" and / or "" var for energy markets "" venue details : dates : 29 - 31 march location : hyatt regency downtown houston , 1200 louisiana street , houston phone : 713 - 654 - 1234 schedule : continental breakfast : 8 . 30 am start : 9 am beverage break : 10 . 30 - 11 . 00 buffet lunch served in course room : 12 . 30 - 1 . 30 pm snack break : 3 . 30 - 4 . 00 pm end : approx . 5 . 30 pm course leaders : dr les clewlow and dr chris strickland , lacima consultants please let me know if you need anything further . thanks and enjoy the course ! sincerely , julie lacima consultants",0
"new book : phonetics / speech production shigeru kiritani , hajime hirose and hiroya fujisaki ( editors ) speech production and language in honor of osamu fujimura 1997 . 23 x 15 , 5 cm . x , 302 pages . cloth dm 188 , - / approx . us $ 134 . 00 isbn 3-11 - 015277 - 0 speech research 13 mouton de gruyter * berlin * new york osamu fujimura is renowned for his interest and competence in a wide variety of subjects ranging from physics , physiology and phonetics to linguistics and artificial intelligence . through a fusion of these disciplines he has shown us new ways of looking into human speech and language which relate the physical and physiological processes in phonetics to abstract , higher-level linguistic structure . reflecting osama fujimura 's long-standing interests , the chapters in this volume provide a wide perspective on the various aspects of speech production ( physical , physiological , syntactic , and information theoretic ) and their relationship to the structure of speech and language . contents 1 background * manfred r . schroeder , speech : a physicist remembers * 2 larygeal functions in speech * minoru hirano , kiminori sato and keiichiro yukizane , male - female differences in anterior commissure angle o christy l . ludlow , susan e . sedory holzer and mihoko fujita , correlations among intrinsic laryngeal muscles during speech gestures * ingo r . titze , regulation of fundamental frequency with a physiologically - based model of the larynx * shigeru kiritani and seiji niimi , high - speed digital image analysis of temporal changes in vocal fold vibration in tremor * masayuki sawashima , phonetic control of the glottal opening * 3 voice source characteristics in speech * gunnar fant , frequency domain analysis of glottal flow : the lf - model revisited * janet pierrehumbert , consequences of intonation for the voice source o noriko umeda , fundamental frequency rule for english discourse * hajime hirose , physiological and acoustical correlates of voicing distinction in esophageal speech o 4 articulatory organization o morris halle and kenneth n . stevens , the postalveolar fricatives of polish * thomas h . crystal and arthur s . house , a note on the durations of american english consonants o shinji maeda and kiyoshi honda , articulatory coordination and its neurobiological aspects * joseph s . perkell and marc h . cohen , token - to-token variation of tongue-body vowel targets : the effect of context o ilse lehiste , the phonetic realization of the haiku form in estonian poetry , compared to japanese * m . mohan sondhi , synthesis and coding of speech using physiological models o 5 verbal behavior : sound structure , information structure * john j . ohala , comparison of speech sounds : distance vs . cost metrics * james d . mccawley , a note on japanese passives * hiroya fujisaki , sentence production and information * index _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mouton de gruyter walter de gruyter , inc . postfach 30 34 21 200 saw mill river road d-10728 berlin hawthorne , ny 10532 germany usa fax : + 49 ( 0 ) 30 26005-351 fax : + 1 914 747-1326 email : 100064 . 2307 @ compuserve . com publications by de gruyter can also be ordered via world wide web : http : / / www . degruyter . de",0
"in attention of pr department in attention of pr department , i ` m interested in your company owing to its reputation and the perspectives of a future carreer , given the correspondence between your demands and my personal motivations . i attach a cv from which you can form an opinion about my qualifications and experience . if you are interested for other informations about me , please check my personal website , where you will find my cv , personal documents , medical certificate , and diplomas . i will provide my personal website address only if you are requesting it within an email . thank you for your time . i look forward to hearing from you . iancef mirelabrasov , romania curriculum vitae copyright : privileged and confidential information intended only for the use of the addressee named above . anyone who receives this communication in error should immediately and irrevocably delete this message and notify the sender of having done so at the electronic - mail address above .",1
jeff makes the cover of businessweek be sure to catch a powerful feature story about enron in businessweek now available at its web site ( businessweek . com ) and at newsstands on feb . 12 . don ' t miss this one .,0
"
So you still donCrystal Clear Connection With Unlimited 
	 Long Distance Usage For One Low Flat Rate!Â 
Â 
Now 
      try it  for FREE!!*Â See for 
      yourself.
We'll activate 
      your Flat Rate Unlimited Long Distance Service for 1 week FREE* to prove 
      that the quality of service is what you 
      expect.Â 
Call now! Operators standing 
      by to activate your service.
Toll Free:877-529-7358Monday through Friday 9am to 9pm 
        EDT
For More Information:Your 
            Name:
 
City:
 
State:
 
Daytime 
            Phone:
 
Nighttime 
            Phone:
 
Email:
 
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  
      
*One week free 
      offer is valid to those who have a valid checking account. Service is 
      never billed until after the 1 week free trial 
      period.Â 
If you have received this by error or wish to be 
removed from our mailing list, please click 
here 
",1
"On Thu, 2002-08-15 at 16:38, Jesse wrote:
> Strata just walked up to me in a cafe in Somerville, MA and
> asked me how I was getting net here. And _then_ we figured out 
> that we have shared context.The obvious followup is 'there's a cafe in somerville with net access?'
Luis [19 Pitman St.]
http://xent.com/mailman/listinfo/fork",0
"willa reed , govenment don ' t want me to sell undergroundcd ! check your spouse and staff investigate your own credit - history hacking someone pc ! disappear in your city bannedcd 2004 http : / / www . 8009 hosting . com / cd / trigram , some hose sticking .",1
"mr . big shot ! vince - i couldn ' t have been more pleased than when i saw your name on the managing director promotion list last january - who says nice guys finish last ! i ' ve had the announcement in my "" to do "" folder all this time , waiting for me to catch up enough to send you this message , but i guess you ' re no stranger to that scenario . . . . nothing stochastic about it , you ' re simply the best ! betty : )",0
"Sounds like the land of UNIX for the PC (Politically Correct) still has 
some ways to go in becoming UNIX for the Rest of Us...Quoted from Mac OS X man page for sudoers(5):
>
>        insults     If set, sudo will insult users when they enter
>                    an incorrect password.  This flag is off by
>                    default.
>Hey, at least Apple set the default to no-insults! :-)Rohit---
My permanent email address is khare@alumni.caltech.eduhttp://xent.com/mailman/listinfo/fork
",0
"
EVER YOUNG Nutritionals GH 2000 - Reverse Aging
Feeling 
    Young Is A Choice
Your Source For Anti-Aging 
    InformationHere's what doctors and users
            are saying about EverYoung
            Nutritionals GH2000 spray:
â€œAfter 2 weeks, I noticed a
            higher level of energy,
            increased sexual
            energy and my memory and
            vision were enhanced.""
            Dr. Richard Boyd
            __________________            â€œWrinkles have disappeared
            from my hands and around
            my eyes; my beard, which
            was almost entirely white has
            returned to its original
            black color; sleep patterns have
            returned to those of my
            youth, I have sexually
            returned to my mid-teens.â€
            Dr. Mark Born
            __________________             ""This is the second time I have
            ordered and I'm having great
            success with your product.
            I am 43, and was going through
            the yucky midlife stuff women go
            through...hot flashes, mood swings,
            etc. All that has stopped and feel
            great again. Was shocked to see
            my gray hairs go away in just a
            month. This product is amazing...
            Thanks again!"" 
            Deanne in Alaska
.. 
... 
FREE U.S. 
          Fed Ex Ground
              Shipping & Handling
              For Customers in
              The Continental USA.              We Ship Anywhere In The World!Starting 
              Today, You Can Look Younger, 
              Feel Better And Get Stronger With The
              Time-Tested Power of HGH
          Learn More
Somatotropin 
                    (aka Growth Factor, hGH, HGH, Growth Hormone, GH, Human Growth 
                    Hormone) is naturally produced by the anterior pituitary gland 
                    in the brain and declines with age, so it is a natural substance 
                    already in your body right this moment. HGH is known as the 
                    master hormone because it exerts effects over all other hormones 
                    in the body, including Testosterone, Estrogen, Progesterone 
                    and DHEA. Augmenting declining somatotropin levels by giving 
                    your body daily ingestible somatotropin, can create a more 
                    youthful hormone balance that results in dramatic improvements 
                    in your health.
                    Â  Somatotropin supplementation 
                    is a life-enhancement. Lives that were once shattered by fatigue, 
                    illness or the ravages of aging, now fourish with the help 
                    of somatotropin supplementation.
                    Â  Somatotropin from the pituitary 
                    works by stimulating protein production in all tissues of 
                    the body. This results in an increase in organ healing and 
                    regeneration, which is associated with increase resistance 
                    to illness and injury.
No matter your age, we GUARANTEE
                    you will look and feel BETTER than
                    you ever imagined possible.
LEARN MOREEVERYOUNG 
              GH2000
              The maximum FDA allowable HGH sold online that stimulates the anterior 
              of the pituitary gland. 2000ng per mil. Check the dosage of our 
              competitors.
ATOMIC 
              FUEL HGH Activator
              Works in conjunction with Ever Young GH2000 and stimulates the posterior of 
              the pituitary gland. Contains essential Amino Acids for a healthy 
              body.
BARLEY 
              GREEN Powder & Caplet Tablets
              Most pure natural food for your living cells containing 18 Amino 
              Acids. Barley Green is an anti-oxidant and promotes alkalinity and 
              healthy cells
CLICK 
            HERE TO ORDER NOWHuman 
            Growth Hormone 
            (HGH) allows users to:Burn fat
            Build lean muscle
            Sleep better
            Lucid dreams
            Anti-aging
            Reduce cellulite
            Soften skin and wrinkles 
            Faster injury healing
            Improve vision
            Increase stamina
            Reverse osteoporosis
            Eliminate depression
            Eliminate chronic fatigue
            Improve exercise performance
            Reduce high blood pressure
            Sexual performance & pleasure 
 
              Increase energy & motivation
              Increase HDL (good cholesterol)
              Decrease LDL (bad cholesterol)
              Enhance immune functions
              Reduced joint pain & stiffness
              Healthier, more lustrious hair
              ....and many more benefits
Visit our web site athttp://www.everyoung-gh.net    Your 
        privacy is extremely important to us.
        This message is sent to you because you were selected as a qualified recipient 
        of our 
        special introductory promotion for Ever Young Nutritionals GH2000 at
http://www.everyoung-gh.net        To be removed at any time simply, click
    here.*****--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",1
"The structure of the Internet has never
been about where the ditches and ruts
are dug although the world needs
ditch diggers too.It's a simple inductive concept:
You are you and see the world as such,
You plus 1 degree of separation is a new you.All this stuff about scale-free Internets, viruses,
sex, and money is silly.  Scale-free statistically
indistinguishable models really means Internet-Scale
as rediscovered by social networks people.> Research has shown that the network of human sexual partners 
 > seems to be scale-free, tooI tend to prefer the Harvard Business Review
to the Economist as they tend to spend less
time writing about who's sleeping with whom and
come up with real statistical models.GregLies, Damn lies, and statistics.
Russell Turpin wrote:
> Not exactly new bits, but I enjoyed seeing The Economist
> pick up on the similarity between computer and social
> networks:
> 
> http://www.economist.com/science/displayStory.cfm?story_id=1365118
> 
> 
> 
> 
> _________________________________________________________________
> Chat with friends online, try MSN Messenger: http://messenger.msn.com
> 
> 
-- 
Gregory Alan Bolcer, CTO  | work: +1.949.833.2800
gbolcer at endeavors.com  | http://endeavors.com
Endeavors Technology, Inc.| cell: +1.714.928.5476
",0
"fw : fw : equistar 1373 for march daren - i won ' t be here on friday but tom acton will back me up . megan parker keeps asking me for an answer - have you had a chance to decide what to do ? thanks - julie - - - - - original message - - - - - from : parker , megan sent : thursday , april 26 , 2001 8 : 34 am to : kemp , juliann subject : re : fw : equistar 1373 for march have you heard from daren yet ? equistar won ' t pay the invoice until we bill it correctly . thanks for you help . i know it ' s bid week . megan from : juliann kemp / enron @ enronxgate on 04 / 25 / 2001 10 : 22 am to : megan parker / corp / enron @ enron cc : subject : fw : equistar 1373 for march i sent this to daren farmer - to give me direction for the missing gas volumes . the deals went to ' 0 ' in sitara by the trader and amiee confirmed it for the following days . thanks - julie - - - - - original message - - - - - from : kemp , juliann sent : wednesday , april 25 , 2001 10 : 18 am to : farmer , daren j . subject : equistar for march march - meter 1373 deal 165373 for 10 , 000 ( 3 rd , 4 th , 5 th ) total 310 , 000 deal 157572 for 5 , 000 ( 3 rd ) total 155 , 000 deal was taken to zero in sitara - equistar said it should of been kept whole for the whole month . what do you want me to do so equistar can pay their invoice . thanks - julie",0
"order royal replica watches online get the finest rolex watch replica ! we only sell premium watches . there ' s no battery in these replicas just like the real ones since they charge themselves as you move . the second hand moves just like the real ones , too . these original watches sell in stores for thousands of dollars . we sell them for much less . - replicated to the smallest detail - 98 % perfectly accurate markings - signature green sticker w / serial number on watch back - magnified quickset date - includes all proper markings visit us : http : / / www . mecei . com / rep / rolx / christmas discount this week only ! make your order before the prices go up . no thanks : http : / / www . mecei . com / z . php",1
"can ' t beat these software prices ! top quality software : special offer # 1 : windows xp professional + microsoft office xp professional = only $ 80 special offer # 2 : adobe - photoshop 7 , premiere 7 , illustrator 10 = only $ 120 special offer # 3 : macromedia dreamwaver mx 2004 + flash mx 2004 = only $ 100 also : windows 2003 server windows 2000 workstation windows 2000 server windows 2000 advanced server windows 2000 datacenter windows nt 4 . 0 windows millenium windows 98 second edition windows 95 office xp professional office 2000 office 97 ms plus ms sql server 2000 enterprise edition ms visual studio . net architect edition ms encarta encyclopedia delux 2004 ms project 2003 professional ms money 2004 ms streets and trips 2004 ms works 7 ms picture it premium 9 ms exchange 2003 enterprise server adobe photoshop adobe pagemaker adobe illustrator adobe acrobat 6 professional adobe premiere macromedia dreamwaver mx 2004 macromedia flash mx 2004 macromedia fireworks mx 2004 macromedia freehand mx 11 corel draw graphics suite 12 corel draw graphics suite 11 corel photo painter 8 corel word perfect office 2002 norton system works 2003 borland delphi 7 enterprise edition quark xpress 6 passport multilanguage enter here to stop getting these",1
"sum : mongolian - g - some weeks ago i posted a query as to the historical source of an epenthetic / g / , which appears between certain stem-final and suffix-initial vowels in mongolian . only sergej krylov knew about mongolian specifically , and his message appears below . > some remarks about the epenthetic / g / in mongolian . > as far as i know : > 1 ) in "" hard "" words it is not phonetically / g / , it is a > fricative sound ( written phonetically as the greek "" gamma "" ) . > in "" soft "" words it is / g / . ( note that the traditional terms for > "" hard "" and "" soft "" words are "" back "" and "" front "" recpectively , > but at least for khalkha the terms "" hard "" and "" soft "" are > preferable ) . > 2 ) historically it was not an epenthesis . on the contrary , in > proto - mongolian there was no long vowels , and between the > short vowels corresponding the modern mongolian "" morae "" > ( halves of the long syllables ) there was "" g "" . the old mongolian > script shows it rather clearly . then this "" g "" became > "" weakened "" between vowels , and then it was fully omitted , > and instead of two syllables appeared two-morae ( that is , > long ) syllables . > but there were some phonological positions where there > were no elision of "" g "" , namely , where two sequences of the > type v + g + v followed after each other . that is : vgv - - ) vv - - > long v ; but vgv + vgv - - ) vvgvv - - > long v + g + long v ( it was before > suffixes with initial vgv ) ( unfortunately i do n't know how to > represent "" gamma "" and the transcriptional symbol of length in ) this e-mail system and have to write "" g "" and "" long "" ) . > as a result of this process , the modern mongolian > epenthesis appeared . > the direction of the diachronic sound changes do not > necessarily coincide with the direction of the sound > alternation viewed from the purely synchronic point of view . > the example with the mongolian epenthesis is one of the > examples for it . > if my remarks are not clear enough , i can explain it > separately . > sincerely yours , > sergej a . krylov > ursula doleschal ( ursula . doleschal @ wu-wien . ac . at ) > institut f . slawische sprachen , wirtschaftsuniv . wien > augasse 9 , 1090 wien , austria > tel . : + + 43 - 1-31336 4115 , fax : + + 43 - 1-31336 744",0
"free prospects . . . by the millions ! erisa form 5500 filings financial reports of qualified retirement and welfare benefit plans of u . s . employers irs form 5310 companies who have applied to the irs to terminate their retirement plan public pension funds summary data on pension funds for state , county and municipal government employees terminating pension plans defined benefit plans that recently teminated as filed with the pension benefit guaranty corporation ein finder find that tax identification number you need ! over 1 . 3 million in our database we don ' t want anyone to receive our mailings who does not wish to . this is professional communication sent to insurance professionals . to be removed from this mailing list , do not reply to this message . instead , go here : http : / / www . insurancemail . net lega notice",1
empty,0
"On Fri, Aug 09, 2002 at 09:26:33AM +0100, Padraig Brady mentioned:
> ext2 can mount an ext3 partition, but there are
> probably small changes required (to the BIOS)
> to support this? Most likely. But, seeing as I've flashed the thing with the most
up-to-date BIOS I could get (with all the screaming 'experimental' stuff
you usually see), and no luck. Next trick is to format /boot as ext2, and try again.Kate
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
""" we are one @ enron . com ! "" : final notice . please be aware that the following internet domains for messaging will be decommissioned on october 14 , 2000 : @ ect . enron . com @ ei . enron . com @ enron . co . uk after october 14 , 2000 , internet emails addressed to employees using the above internet domain names will be no longer be delivered . please note that this applies to enron employees worldwide . all employees must now use their @ enron . com internet address . some employees are still receiving internet email , primarily subscriptions to internet - based news / update services , addressed to their @ ect . enron . com , @ ei . enron . com or @ enron . co . uk email address . as mails to these addresses will no longer be delivered after october 14 , 2000 please contact the service providers to specify your new @ enron . com internet address . any employees who are aware of the following should contact the resolution center on ext . 31411 immediately : applications / processes using @ ect . enron . com , @ ei . enron . com or @ enron . co . uk internet addresses distribution groups being addressed via the internet using @ ect . enron . com , e . g . enron . london . developers @ ect . enron . com please direct any questions to the resolution center at ext . 31411 . thanks for your cooperation . enron messaging administration",0
"december 11 prc meeting please mark your calendars for the december 11 , 2000 prc meeting to prereview vice presidents in the following organizations : enron north america enron industrial markets enron global markets enron networks enron south america apachi calme the meeting will be held at the st . regis hotel , 1919 briar oaks lane , houston in the plaza room . the meeting is scheduled from 8 : 00 am to 5 : 00 pm . for those of you who are part of the enron wholesale services group , please plan to be there at 8 : 00 am , as the first part of the meeting will be devoted to discussing prc results of groups below vice president , and manager to director / sr . director promotion nominations . the vice president rating is scheduled to begin at approximately 9 : 45 am . the telephone number of the hotel is 713 - 840 - 7600 . a complete agenda and details will be forthcoming later this week . for those of you in the organization units listed above , please be prepared to present and discuss your vice presidents . please feel free to contact me at x 36628 in houston , should you have any questions . sheila knudsen",0
"your application is below . expires july 27 . your application for the grant is below . remember , because of the type of grant this is , you will never need to repay ! > > time is limited . you must place your order by midnight , saturday july 27 , 2002 in order to secure a place in these programs . too many people can qualify for this program , so by limiting the initial applicants to the most serious , sincere and honest individuals . it will ensure that the program money is used for beneficial , constructive uses . remember there is no risk on your part . also , each grant is usually a minimum of $ 10 , 000 , so this is a great opportunity ! see if you are eligible for a larger grant ! if you do not qualify for the free grant program , you lose nothing ! but if you don ' t even apply , you lose everything ! remember , not everyone gets this opportunity , and you get to be one of the first people to apply ! so your chances are so much higher ! apply now ! deadline is almost here !",1
empty,0
"  | Date: Wed, 31 Jul 2002 15:13:23 +0100
  | From: Ronan Cunniffe 
  | 
  | Um, my test was to tee to a fifo I didn't read from... resulting
  | in the other reader hanging around forever.... not realising that
  | never-opened-for-reading and opened-and-later-closed might be
  | different. ah!  yes!  this is one of those gotchas everyone stumbles
 over.  the writer of a never-opened-for-reading pipe will
 quickly block (as soon as the pipe's limited buffer fills
 up).  but the writer of opened-and-later-closed pipe gets
 an EPIPE error (and the usually-terminal SIGPIPE signal). the typical stumble is someone creates an anonymous pipe
 with pipe(2), but forgets to close(2) the reader's fd in
 the writer-process (or visa-versa) .... and then wonders
 why the real reader never sees an EOF and/or the writer
 is never gets an EPIPE/SIGPIPE.  various FAQs and many
 books probably discuss this topic in depth to the death.  |             Sensible behaviour has now been observed. good!  and good luck.
cheers,
	-blf-
--
Â«How many surrealists does it take to    |  Brian Foster    Dublin, Ireland
 change a lightbulb?  Three.  One calms  |  e-mail: blf@utvinternet.ie
 the warthog, and two fill the bathtub   |  mobile: (+353 or 0)86 854 9268
 with brightly-coloured machine tools.Â»  |  http://www.blf.utvinternet.ie    Stop E$$o (ExxonMobile):  Â«Whatever you do, don't buy Esso --- they
     don't give a damn about global warming.Â»    http://www.stopesso.com
     Supported by Greenpeace, Friends of the Earth, and numerous others...-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
"66 % off for all new software . handbooks airlock feet science ago . say , vary down , and ever . brought field , twenty west desert . the , broad give fresh broad walk . burn strong , add . force man change early an . one , chief , low . reach draw find boy town , describe . most , was noise add . them product all tell . govern to and . fraction , bright , hope find .",1
"Hi,Thank you for the useful replies, I have found some interesting 
tutorials in the ibm developer connection.https://www6.software.ibm.com/developerworks/education/j-sec1andhttps://www6.software.ibm.com/developerworks/education/j-sec2Registration is needed.I will post the same message on the Web Application Security list, as 
suggested by someone.For now, I thing I will use md5 for password checking (I will use the 
approach described in secure programmin fo linux and unix how-to).I will separate the authentication module, so I can change its 
implementation at anytime.Thank you again!Mario Torre
-- 
Please avoid sending me Word or PowerPoint attachments.
See http://www.fsf.org/philosophy/no-word-attachments.html ",0
"Matthew French's [mfrench42@yahoo.co.uk] 65 lines of wisdom included:
> Brian O'Donoghue wrote a code fragment:
> > For(a=0;a > {
> >  some_thing_goes_here();
> >
> >  if(b=strlen(somestring)-4)
> > do_something;
> >
> > };
> 
> Unfortunately strlen is a relatively expensive operation. If you are using
> C++ this is not such a big issue as string.length() can be declared const.
> So long as you do not modify the string object, the compiler can do the
> caching for you.There's a more simple reason as to why strlen shouldn't be used on
the string here, and that's because in future you could actually
change the contents of ``somestring'' within the for loop, and be
left wondering why the number of iterations are not as you expect.Phil.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
"On Thu, 2002-08-01 at 11:51, Matthias Saou wrote:> Sorry, this hasn't got much to do with rpm packages directly ;-)
> 
> My ""builds"" page is getting bigger and bigger, and quite messy as
> directories are listed in no particular order :
> http://freshrpms.net/builds/
> 
> What I'd need is to have last modification date of the directory displayed
> next to the directory name (sort of like ""mplayer - Thu Aug 1 2002""), and
> the list ordered to have the most recent entries at the top.Take a look at
, that's what produces the list at .  Dirs are sorted alphabetically there, but I guess sorting by date wouldn't be that hairy...-- 
\/ille SkyttÃ¤
ville.skytta at iki.fi
_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list
",0
"surprise ! cool video por , no teens site hello , i am katie bang videos is absolutely new ( december 2004 ) teen porno video site . a whole pay site of only teens on video . but it all teens that you can imagine ! girls fucking , sucking , masturbating , liking , stripping , fingering and caressing themselves as they get really worked up and then get off . there are all sorts of girls from the nice girl next door to hot dripping sluts , they fuck with guys , toys and each other - and all of this is highest quality videos . all content and girls is absolutely exclusive , and recorded specially for bang videos best regards , katie parsons",1
"new information about the int . congress on terminology - basque country dear subscribers , we had to make some changes in the program and we were asked to extend the data limite for the papers . so you are still on time until the 23th of this month to send a one-page long abstract ! thanks again . programme november 12 , wednesday 09 : 00 welcome and registration 09 : 45 inauguration 10 : 15 jean - claude corbeil ( qu = e9bec ) current scene of terminology 11 : 30 break 12 : 00 christian galinski ( termnet - infoterm ) europe 's international infrastructure of terminology 15 : 30 ibon sarasola ( euskaltzaindia / academy of the basque language ) basque lexicography and terminology 16 : 45 papers november 13 , thursday 09 : 00 luis gonzalez & polux hern = fa = f1ez ( european commission ) terminology , assistant to the translation in the european commission 10 : 15 mertxe olaizola ( haee / ivap , official service of translation ) administration terminology 11 : 30 break 12 : 00 klaus - dirk schmitz ( termnet ) terminology interchange using martif 15 : 30 miel loinaz ( uzei , basque center for terminology and lexicography ) terminology data-banks . design and management of euskalterm 16 : 45 papers november 14 , friday 09 : 00 pierrette vachon - l ' heureux ( office de la langue francaise , quebec ) terminology , neology and officialization 10 : 15 johan myking ( norway ) standardization and language planning of terminology : the norvegian experience 11 : 30 break 12 : 00 miren azkarate ( ehu / upv , university of the basque country ) present situation of basque terminology 13 : 15 round - table : minority languages and terminology 14 : 30 closing languages of the congress the working languages are basque , spanish , french and english exhibition during the three days of the congress the newest computer applications for terminology will be on show . those interested on showing any product or tool , please send your request as soon as possible . calendar 23 - 06 - 97 last day to receive the papers ' abstracts 23 - 07 - 97 last day to answer to the autors 31 - 07 - 1997 last day to register with the reduced fee 10 - 09 - 1997 last day to receive the accepted papers 31 - 10 - 1997 last day of registration uzei aldapeta 20 , 20009 donostia tel : 943-473377 fax : 943-457944 e-mail : euskalterm @ sarenet . es",0
"swift rapid cheap credit entry - buy ever you covet . let alone the depository financial institutions compete for your own lending . we propose programmes for every accredit position , mortgagees response within 14 hours , special programmes for self - employed . you could take over to 123 percentage of your own houses merit . no profit check programs . gain plans",1
"*****************BANNEDCD::::::::::::::::::::::::::::::::::>NET******************I have been receiving emails saying that I'm contributing to the ""moral decay of society"" by selling the Banned CD.  That may be, but I feel strongly that you have a right to benefit from 
this hard-to-find information. So I am giving you ONE LAST CHANCE to order the Banned CD! With this powerful CD, you will be able to investigate your friends, enemies and lovers in just minutes using the Internet.  You can track down old flames from college, or you can dig up some dirt on your boss to make sure you get that next promotion! 
  Or maybe you want a fake diploma to hang on your bedroom wall.  You'll find addresses for companies that make these diplomas on the Banned CD. Need to disappear fast and never look back?  No problem! 
Using the Banned CD, you will learn how to build a completely 
new identity. Obviously, the Powers That Be don't want you to have the Banned CD.  They have threatened me with lawsuits, fines, and even imprisonment unless I stop selling it immediately. But I feel that YOU have a Constitutional right to access this type of information, and I can't be intimidated. 
 Uncle Sam and your creditors are horrified that I am still selling this product!  There must be a price on my head! Why are they so upset? Because this CD gives you freedom. 
And you can't buy freedom at your local Walmart.  You will 
have the freedom to avoid creditors, judgments, lawsuits, IRS 
tax collectors, criminal indictments, your greedy ex-wife or 
ex-husband, and MUCH more!Please Click the URL for the Detail! http://%32%317.%31%30%36.%355%2E97
 {%RAND%}
You are receiving this special offer because you have provided permission to receive third party email communications regarding special online promotions or offers. We strongly oppose the use of SPAM email and do not want to send our mailings to anyone who does not wish to receive them. If you do not wish to receive any further messages from netcommission. To Be Removed From Our List, 
http://%32%317.%31%30%36.%355%2E97/remove.html--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",1
